signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
QQQ_MeanReversion_D1_48,QQQ,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,564.35,558.9,575.25,2025-08-27 04:00:00+00:00,573.55,time stop win,win,1.6881,1.0,564.35,5.45,0.197044
XLU_PrevDayBreakout_D1_48,XLU,PrevDayBreakout_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,86.12,85.14,88.08,2025-08-25 04:00:00+00:00,85.14,SL hit,loss,-1.0,1.0,86.12,0.98,0.166867
IEMG_PrevDayBreakout_D1_50,IEMG,PrevDayBreakout_D1,2025-08-22T00:00:00-04:00,2025-08-25 04:00:00+00:00,62.805,61.66,65.095,2025-08-29 04:00:00+00:00,62.085,time stop loss,loss,-0.6288,1.0,62.805,1.145,0.62218
EEM_PrevDayBreakout_D1_50,EEM,PrevDayBreakout_D1,2025-08-22T00:00:00-04:00,2025-08-25 04:00:00+00:00,50.545,49.54,52.555,2025-08-29 04:00:00+00:00,49.85,time stop loss,loss,-0.6915,1.0,50.545,1.005,0.610894
XAR_TwoDayBreakout_D1_52,XAR,TwoDayBreakout_D1,2025-08-26T00:00:00-04:00,2025-08-27 04:00:00+00:00,220.51,215.06,231.41,2025-09-03 04:00:00+00:00,215.06,SL hit,loss,-1.0,1.0,220.51,5.45,0.529
IEMG_PrevDayBreakout_D1_54,IEMG,PrevDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,62.02,61.75,62.56,2025-09-02 04:00:00+00:00,61.75,SL hit,loss,-1.0,1.0,62.02,0.27,0.62218
EEM_PrevDayBreakout_D1_54,EEM,PrevDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,49.81,49.595,50.24,2025-09-02 04:00:00+00:00,49.595,SL hit,loss,-1.0,1.0,49.81,0.215,0.610894
XME_PrevDayBreakout_D1_55,XME,PrevDayBreakout_D1,2025-08-29T00:00:00-04:00,2025-09-02 04:00:00+00:00,81.435,80.99,82.325,2025-09-02 04:00:00+00:00,80.99,SL hit,loss,-1.0,1.0,81.435,0.445,0.4534
XME_TwoDayBreakout_D1_55,XME,TwoDayBreakout_D1,2025-08-29T00:00:00-04:00,2025-09-02 04:00:00+00:00,81.435,80.31,83.685,2025-09-02 04:00:00+00:00,80.31,SL hit,loss,-1.0,1.0,81.435,1.125,0.238939
VTV_MeanReversion_D1_56,VTV,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,181.92,181.125,183.51,2025-09-03 04:00:00+00:00,181.125,SL hit,loss,-1.0,1.0,181.92,0.795,0.992857
IWD_MeanReversion_D1_56,IWD,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,200.635,199.23,203.445,2025-09-09 04:00:00+00:00,201.7,time stop win,win,0.758,1.0,200.635,1.405,0.742875
QQQ_MeanReversion_D1_56,QQQ,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,569.25,559.54,588.67,2025-09-09 04:00:00+00:00,580.48,time stop win,win,1.1565,1.0,569.25,9.71,0.34615
