signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
IEMG_TwoDayBreakout_D1_154,IEMG,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,70.725,69.46,-0.2806,0.329975,no_slot,3,262.465,8.555,70.725,1.265
XLI_TwoDayBreakout_D1_154,XLI,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,163.81,159.78,-0.0571,0.03552,no_slot,3,262.465,8.555,163.81,4.03
XAR_TwoDayBreakout_D1_154,XAR,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,284.44,268.35,-0.0099,-0.04912,no_slot,3,262.465,8.555,284.44,16.09
XLP_TwoDayBreakout_D1_154,XLP,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,80.255,76.55,0.5735,-0.294555,no_slot,3,262.465,8.555,80.255,3.705
XLI_TwoDayBreakout_D1_155,XLI,TwoDayBreakout_D1,2026-01-14 05:00:00+00:00,2026-01-21 05:00:00+00:00,163.755,160.89,0.9075,0.06433,no_slot,3,262.465,8.555,163.755,2.865
XAR_TwoDayBreakout_D1_155,XAR,TwoDayBreakout_D1,2026-01-14 05:00:00+00:00,2026-01-21 05:00:00+00:00,281.045,271.745,0.3532,0.039735,no_slot,3,262.465,8.555,281.045,9.3
XLU_PrevDayBreakout_D1_155,XLU,PrevDayBreakout_D1,2026-01-14 05:00:00+00:00,2026-01-15 05:00:00+00:00,42.78,42.3,2.0,-0.01175,no_slot,3,262.465,8.555,42.78,0.48
XLP_TwoDayBreakout_D1_155,XLP,TwoDayBreakout_D1,2026-01-14 05:00:00+00:00,2026-01-21 05:00:00+00:00,81.08,78.38,0.4963,-0.294555,no_slot,3,262.465,8.555,81.08,2.7
QQQ_MeanReversion_D1_156,QQQ,MeanReversion_D1,2026-01-15 05:00:00+00:00,2026-01-20 05:00:00+00:00,626.59,614.64,-1.0,0.482025,no_slot,3,262.465,8.555,626.59,11.95
XME_PrevDayBreakout_D1_156,XME,PrevDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-21 05:00:00+00:00,122.54,119.38,2.0,0.46005,no_slot,3,262.465,8.555,122.54,3.16
XME_TwoDayBreakout_D1_156,XME,TwoDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-22 05:00:00+00:00,122.54,118.46,2.0,0.31097,no_slot,3,262.465,8.555,122.54,4.08
