signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
XME_TwoDayBreakout_D1_50,XME,TwoDayBreakout_D1,2025-08-26 04:00:00+00:00,2025-09-02 04:00:00+00:00,80.71,76.59,0.2039,0.237031,no_slot,1,62.805,1.145,80.71,4.12
XLV_MeanReversion_D1_50,XLV,MeanReversion_D1,2025-08-26 04:00:00+00:00,2025-08-27 04:00:00+00:00,136.595,136.11,2.0,0.040736,no_slot,1,62.805,1.145,136.595,0.485
XAR_TwoDayBreakout_D1_51,XAR,TwoDayBreakout_D1,2025-08-27 04:00:00+00:00,2025-09-03 04:00:00+00:00,220.51,215.06,-1.0,0.529,no_slot,1,62.805,1.145,220.51,5.45
KRE_PrevDayBreakout_D1_51,KRE,PrevDayBreakout_D1,2025-08-27 04:00:00+00:00,2025-08-27 04:00:00+00:00,64.89,64.4,2.0,0.356227,no_slot,1,62.805,1.145,64.89,0.49
SMH_PrevDayBreakout_D1_51,SMH,PrevDayBreakout_D1,2025-08-27 04:00:00+00:00,2025-08-29 04:00:00+00:00,295.85,292.17,-1.0,0.035178,no_slot,1,62.805,1.145,295.85,3.68
SMH_TwoDayBreakout_D1_51,SMH,TwoDayBreakout_D1,2025-08-27 04:00:00+00:00,2025-09-02 04:00:00+00:00,295.85,286.655,-1.0,-0.165738,no_slot,1,62.805,1.145,295.85,9.195
KRE_PrevDayBreakout_D1_52,KRE,PrevDayBreakout_D1,2025-08-28 04:00:00+00:00,2025-09-02 04:00:00+00:00,66.02,64.325,-1.0,0.458962,no_slot,1,62.805,1.145,66.02,1.695
IWM_PrevDayBreakout_D1_52,IWM,PrevDayBreakout_D1,2025-08-28 04:00:00+00:00,2025-09-02 04:00:00+00:00,236.87,232.63,-1.0,0.159321,no_slot,1,62.805,1.145,236.87,4.24
SMH_PrevDayBreakout_D1_52,SMH,PrevDayBreakout_D1,2025-08-28 04:00:00+00:00,2025-08-29 04:00:00+00:00,298.105,294.7,-1.0,0.035178,no_slot,1,62.805,1.145,298.105,3.405
IEMG_MeanReversion_D1_52,IEMG,MeanReversion_D1,2025-08-28 04:00:00+00:00,2025-09-02 04:00:00+00:00,62.115,61.75,-1.0,-0.004767,no_slot,1,62.805,1.145,62.115,0.365
EEM_MeanReversion_D1_52,EEM,MeanReversion_D1,2025-08-28 04:00:00+00:00,2025-09-02 04:00:00+00:00,49.86,49.595,-1.0,-0.1629,no_slot,1,62.805,1.145,49.86,0.265
SMH_TwoDayBreakout_D1_52,SMH,TwoDayBreakout_D1,2025-08-28 04:00:00+00:00,2025-08-29 04:00:00+00:00,298.105,292.17,-1.0,-0.165738,no_slot,1,62.805,1.145,298.105,5.935
EEM_PrevDayBreakout_D1_53,EEM,PrevDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-09-02 04:00:00+00:00,49.81,49.595,-1.0,0.610894,no_slot,1,62.02,0.27,49.81,0.215
XME_PrevDayBreakout_D1_53,XME,PrevDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-09-02 04:00:00+00:00,81.97,80.31,-1.0,0.449542,no_slot,1,62.02,0.27,81.97,1.66
XLI_TwoDayBreakout_D1_53,XLI,TwoDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-08-29 04:00:00+00:00,153.19,151.68,-1.0,0.27482,no_slot,1,62.02,0.27,153.19,1.51
XLV_MeanReversion_D1_53,XLV,MeanReversion_D1,2025-08-29 04:00:00+00:00,2025-09-05 04:00:00+00:00,136.55,135.76,2.0,0.204008,no_slot,1,62.02,0.27,136.55,0.79
IWM_PrevDayBreakout_D1_53,IWM,PrevDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-09-02 04:00:00+00:00,236.765,233.565,-1.0,0.159321,no_slot,1,62.02,0.27,236.765,3.2
SMH_PrevDayBreakout_D1_53,SMH,PrevDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-08-29 04:00:00+00:00,295.4,294.58,-1.0,0.035178,no_slot,1,62.02,0.27,295.4,0.82
SMH_TwoDayBreakout_D1_53,SMH,TwoDayBreakout_D1,2025-08-29 04:00:00+00:00,2025-08-29 04:00:00+00:00,295.4,294.58,-1.0,-0.165738,no_slot,1,62.02,0.27,295.4,0.82
XME_TwoDayBreakout_D1_54,XME,TwoDayBreakout_D1,2025-09-02 04:00:00+00:00,2025-09-02 04:00:00+00:00,81.435,80.31,-1.0,0.252994,no_slot,1,81.435,0.445,81.435,1.125
XLV_PrevDayBreakout_D1_54,XLV,PrevDayBreakout_D1,2025-09-02 04:00:00+00:00,2025-09-08 04:00:00+00:00,136.96,135.76,0.7,0.02748,no_slot,1,81.435,0.445,136.96,1.2
IWD_MeanReversion_D1_55,IWD,MeanReversion_D1,2025-09-03 04:00:00+00:00,2025-09-09 04:00:00+00:00,200.635,199.23,0.758,0.742875,no_slot,1,181.92,0.795,200.635,1.405
QQQ_MeanReversion_D1_55,QQQ,MeanReversion_D1,2025-09-03 04:00:00+00:00,2025-09-09 04:00:00+00:00,569.25,559.54,1.1565,0.34615,no_slot,1,181.92,0.795,569.25,9.71
XLV_PrevDayBreakout_D1_55,XLV,PrevDayBreakout_D1,2025-09-03 04:00:00+00:00,2025-09-03 04:00:00+00:00,137.195,136.39,-1.0,0.02748,no_slot,1,181.92,0.795,137.195,0.805
XBI_TwoDayBreakout_D1_55,XBI,TwoDayBreakout_D1,2025-09-03 04:00:00+00:00,2025-09-09 04:00:00+00:00,92.91,89.33,0.5782,-0.00438,no_slot,1,181.92,0.795,92.91,3.58
XLI_MeanReversion_D1_55,XLI,MeanReversion_D1,2025-09-03 04:00:00+00:00,2025-09-03 04:00:00+00:00,150.37,149.64,-1.0,-0.14877,no_slot,1,181.92,0.795,150.37,0.73
EEM_TwoDayBreakout_D1_56,EEM,TwoDayBreakout_D1,2025-09-04 04:00:00+00:00,2025-09-05 04:00:00+00:00,49.69,49.35,2.0,0.495639,no_slot,1,61.855,0.45,49.69,0.34
IEMG_TwoDayBreakout_D1_56,IEMG,TwoDayBreakout_D1,2025-09-04 04:00:00+00:00,2025-09-05 04:00:00+00:00,61.855,61.405,2.0,0.471333,no_slot,1,61.855,0.45,61.855,0.45
EEM_PrevDayBreakout_D1_56,EEM,PrevDayBreakout_D1,2025-09-04 04:00:00+00:00,2025-09-05 04:00:00+00:00,49.69,49.35,2.0,0.46523,no_slot,1,61.855,0.45,49.69,0.34
XBI_TwoDayBreakout_D1_56,XBI,TwoDayBreakout_D1,2025-09-04 04:00:00+00:00,2025-09-10 04:00:00+00:00,93.5,89.33,0.0935,-0.00438,no_slot,1,61.855,0.45,93.5,4.17
XLI_TwoDayBreakout_D1_57,XLI,TwoDayBreakout_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,151.69,149.11,0.4147,0.161565,no_slot,1,66.34,1.85,151.69,2.58
