signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
XLV_MeanReversion_D1_148,XLV,MeanReversion_D1,2026-01-09T00:00:00-05:00,2026-01-12 05:00:00+00:00,157.4,157.26,157.68,2026-01-12 05:00:00+00:00,157.26,SL hit,loss,-1.0,1.0,157.4,0.14,0.586365
XME_PrevDayBreakout_D1_149,XME,PrevDayBreakout_D1,2026-01-12T00:00:00-05:00,2026-01-13 05:00:00+00:00,121.59,114.89,134.99,2026-01-20 05:00:00+00:00,125.79,time stop win,win,0.6269,1.0,121.59,6.7,0.46005
XAR_TwoDayBreakout_D1_153,XAR,TwoDayBreakout_D1,2026-01-16T00:00:00-05:00,2026-01-20 05:00:00+00:00,290.765,278.07,316.155,2026-01-26 05:00:00+00:00,279.43,time stop loss,loss,-0.8929,1.0,290.765,12.695,0.23233
XLV_MeanReversion_D1_157,XLV,MeanReversion_D1,2026-01-23T00:00:00-05:00,2026-01-26 05:00:00+00:00,157.35,156.66,158.73,2026-01-27 05:00:00+00:00,156.66,SL hit,loss,-1.0,1.0,157.35,0.69,0.586365
IEMG_PrevDayBreakout_D1_158,IEMG,PrevDayBreakout_D1,2026-01-26T00:00:00-05:00,2026-01-27 05:00:00+00:00,73.45,71.655,77.04,2026-02-02 05:00:00+00:00,72.81,time stop loss,loss,-0.3565,1.0,73.45,1.795,0.501685
XLP_TwoDayBreakout_D1_162,XLP,TwoDayBreakout_D1,2026-01-30T00:00:00-05:00,2026-02-02 05:00:00+00:00,83.73,81.96,87.27,2026-02-04 05:00:00+00:00,87.27,TP hit,win,2.0,1.0,83.73,1.77,0.058045
IEMG_PrevDayBreakout_D1_164,IEMG,PrevDayBreakout_D1,2026-02-03T00:00:00-05:00,2026-02-04 05:00:00+00:00,73.585,71.91,76.935,2026-02-05 05:00:00+00:00,71.91,SL hit,loss,-1.0,1.0,73.585,1.675,0.594545
KRE_PrevDayBreakout_D1_165,KRE,PrevDayBreakout_D1,2026-02-04T00:00:00-05:00,2026-02-05 05:00:00+00:00,72.03,69.94,76.21,2026-02-11 05:00:00+00:00,71.805,time stop loss,loss,-0.1077,1.0,72.03,2.09,0.39808
XLU_PrevDayBreakout_D1_169,XLU,PrevDayBreakout_D1,2026-02-10T00:00:00-05:00,2026-02-11 05:00:00+00:00,44.38,43.06,47.02,2026-02-17 05:00:00+00:00,47.02,TP hit,win,2.0,1.0,44.38,1.32,-0.29056
XLV_PrevDayBreakout_D1_172,XLV,PrevDayBreakout_D1,2026-02-13T00:00:00-05:00,2026-02-17 05:00:00+00:00,157.69,155.48,162.11,2026-02-23 05:00:00+00:00,158.57,time stop win,win,0.3982,1.0,157.69,2.21,0.14287
IEMG_TwoDayBreakout_D1_176,IEMG,TwoDayBreakout_D1,2026-02-20T00:00:00-05:00,2026-02-23 05:00:00+00:00,76.065,74.37,79.455,2026-02-27 05:00:00+00:00,76.735,time stop win,win,0.3953,1.0,76.065,1.695,0.54085
XLV_MeanReversion_D1_180,XLV,MeanReversion_D1,2026-02-26T00:00:00-05:00,2026-02-27 05:00:00+00:00,156.705,156.09,157.935,2026-02-27 05:00:00+00:00,157.935,TP hit,win,2.0,1.0,156.705,0.615,0.436365
