signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
IEMG_PrevDayBreakout_D1_33,IEMG,PrevDayBreakout_D1,2025-07-14T00:00:00-04:00,2025-07-15 04:00:00+00:00,60.75,60.015,62.22,2025-07-21 04:00:00+00:00,61.42,time stop win,win,0.9116,0.25,15.1875,0.1837,0.474693
EEM_PrevDayBreakout_D1_34,EEM,PrevDayBreakout_D1,2025-07-15T00:00:00-04:00,2025-07-16 04:00:00+00:00,48.67,48.21,49.59,2025-07-21 04:00:00+00:00,49.59,TP hit,win,2.0,0.25,12.1675,0.115,0.607179
IEMG_PrevDayBreakout_D1_34,IEMG,PrevDayBreakout_D1,2025-07-15T00:00:00-04:00,2025-07-16 04:00:00+00:00,60.575,60.01,61.705,2025-07-22 04:00:00+00:00,61.38,time stop win,win,1.4248,0.25,15.1438,0.1413,0.57638
KRE_PrevDayBreakout_D1_37,KRE,PrevDayBreakout_D1,2025-07-18T00:00:00-04:00,2025-07-21 04:00:00+00:00,63.48,61.845,66.75,2025-07-25 04:00:00+00:00,61.845,SL hit,loss,-1.0,0.25,15.87,0.4087,0.412693
QQQ_MeanReversion_D1_39,QQQ,MeanReversion_D1,2025-07-22T00:00:00-04:00,2025-07-23 04:00:00+00:00,562.355,558.61,569.845,2025-07-29 04:00:00+00:00,569.845,TP hit,win,2.0,0.25,140.5888,0.9363,0.047417
XLP_TwoDayBreakout_D1_39,XLP,TwoDayBreakout_D1,2025-07-22T00:00:00-04:00,2025-07-23 04:00:00+00:00,81.59,80.8,83.17,2025-07-28 04:00:00+00:00,80.8,SL hit,loss,-1.0,0.25,20.3975,0.1975,-0.68658
IEMG_MeanReversion_D1_42,IEMG,MeanReversion_D1,2025-07-25T00:00:00-04:00,2025-07-28 04:00:00+00:00,61.255,61.23,61.305,2025-07-28 04:00:00+00:00,61.23,SL hit,loss,-1.0,0.25,15.3138,0.0063,-0.18858
EEM_MeanReversion_D1_43,EEM,MeanReversion_D1,2025-07-28T00:00:00-04:00,2025-07-29 04:00:00+00:00,49.29,49.095,49.68,2025-07-30 04:00:00+00:00,49.095,SL hit,loss,-1.0,0.25,12.3225,0.0488,-0.21464
IEMG_MeanReversion_D1_43,IEMG,MeanReversion_D1,2025-07-28T00:00:00-04:00,2025-07-29 04:00:00+00:00,61.22,60.965,61.73,2025-07-30 04:00:00+00:00,60.965,SL hit,loss,-1.0,0.25,15.305,0.0637,-0.323817
QQQ_MeanReversion_D1_47,QQQ,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,559.11,551.73,573.87,2025-08-08 04:00:00+00:00,573.87,TP hit,win,2.0,0.25,139.7775,1.845,0.326357
EEM_MeanReversion_D1_47,EEM,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,48.735,47.99,50.225,2025-08-08 04:00:00+00:00,49.43,time stop win,win,0.9329,0.25,12.1837,0.1862,-0.345533
IEMG_MeanReversion_D1_47,IEMG,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,60.6,59.7,62.4,2025-08-08 04:00:00+00:00,61.41,time stop win,win,0.9,0.25,15.15,0.225,-0.420414
EEM_PrevDayBreakout_D1_51,EEM,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,49.33,48.8,50.39,2025-08-13 04:00:00+00:00,50.39,TP hit,win,2.0,0.25,12.3325,0.1325,0.730868
IEMG_PrevDayBreakout_D1_51,IEMG,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,61.305,60.7,62.515,2025-08-13 04:00:00+00:00,62.515,TP hit,win,2.0,0.25,15.3262,0.1512,0.62208
EEM_TwoDayBreakout_D1_51,EEM,TwoDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,49.33,48.74,50.51,2025-08-13 04:00:00+00:00,50.51,TP hit,win,2.0,0.25,12.3325,0.1475,0.451271
EEM_PrevDayBreakout_D1_54,EEM,PrevDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,50.45,49.24,52.87,2025-08-19 04:00:00+00:00,49.805,time stop loss,loss,-0.5331,0.25,12.6125,0.3025,0.712295
IEMG_PrevDayBreakout_D1_54,IEMG,PrevDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,62.65,61.2,65.55,2025-08-19 04:00:00+00:00,62.0,time stop loss,loss,-0.4483,0.25,15.6625,0.3625,0.57283
EEM_TwoDayBreakout_D1_54,EEM,TwoDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,50.45,49.24,52.87,2025-08-19 04:00:00+00:00,49.805,time stop loss,loss,-0.5331,0.25,12.6125,0.3025,0.487861
EEM_PrevDayBreakout_D1_58,EEM,PrevDayBreakout_D1,2025-08-18T00:00:00-04:00,2025-08-19 04:00:00+00:00,50.1,49.89,50.52,2025-08-19 04:00:00+00:00,49.89,SL hit,loss,-1.0,0.25,12.525,0.0525,0.695545
EEM_TwoDayBreakout_D1_58,EEM,TwoDayBreakout_D1,2025-08-18T00:00:00-04:00,2025-08-19 04:00:00+00:00,50.1,49.74,50.82,2025-08-20 04:00:00+00:00,49.74,SL hit,loss,-1.0,0.25,12.525,0.09,0.582825
IEMG_PrevDayBreakout_D1_58,IEMG,PrevDayBreakout_D1,2025-08-18T00:00:00-04:00,2025-08-19 04:00:00+00:00,62.28,62.04,62.76,2025-08-19 04:00:00+00:00,62.04,SL hit,loss,-1.0,0.25,15.57,0.06,0.5761
QQQ_MeanReversion_D1_59,QQQ,MeanReversion_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,568.31,568.26,568.41,2025-08-20 04:00:00+00:00,568.26,SL hit,loss,-1.0,0.25,142.0775,0.0125,0.364944
XLP_TwoDayBreakout_D1_59,XLP,TwoDayBreakout_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,82.71,81.65,84.83,2025-08-25 04:00:00+00:00,81.65,SL hit,loss,-1.0,0.25,20.6775,0.265,-0.42882
QQQ_MeanReversion_D1_60,QQQ,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,564.35,558.9,575.25,2025-08-27 04:00:00+00:00,573.55,time stop win,win,1.6881,0.25,141.0875,1.3625,0.22845
IEMG_MeanReversion_D1_60,IEMG,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,61.705,61.53,62.055,2025-08-22 04:00:00+00:00,62.055,TP hit,win,2.0,0.25,15.4262,0.0437,-0.10429
