signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
UVXY_TwoDayBreakout_D1_69,UVXY,TwoDayBreakout_D1,2025-09-17 04:00:00+00:00,2025-09-17 04:00:00+00:00,11.025,10.55,-1.0,-0.696133,no_slot,3,158.065,7.395,11.025,0.475
UVXY_PrevDayBreakout_D1_69,UVXY,PrevDayBreakout_D1,2025-09-17 04:00:00+00:00,2025-09-17 04:00:00+00:00,11.025,10.55,-1.0,-0.893088,no_slot,3,158.065,7.395,11.025,0.475
TSLA_PrevDayBreakout_D1_70,TSLA,PrevDayBreakout_D1,2025-09-18 04:00:00+00:00,2025-09-24 04:00:00+00:00,428.805,411.5,0.8133,0.306315,risk_cap,2,198.33,9.83,428.805,17.305
TSLA_TwoDayBreakout_D1_70,TSLA,TwoDayBreakout_D1,2025-09-18 04:00:00+00:00,2025-09-24 04:00:00+00:00,428.805,402.46,0.5343,0.140837,risk_cap,2,198.33,9.83,428.805,26.345
TQQQ_TwoDayBreakout_D1_71,TQQQ,TwoDayBreakout_D1,2025-09-19 04:00:00+00:00,2025-09-25 04:00:00+00:00,101.91,95.55,-0.2995,-0.047335,no_slot,3,167.815,13.925,101.91,6.36
TQQQ_PrevDayBreakout_D1_71,TQQQ,PrevDayBreakout_D1,2025-09-19 04:00:00+00:00,2025-09-25 04:00:00+00:00,101.91,95.55,-0.2995,-0.116015,no_slot,3,167.815,13.925,101.91,6.36
TQQQ_PrevDayBreakout_D1_72,TQQQ,PrevDayBreakout_D1,2025-09-22 04:00:00+00:00,2025-09-25 04:00:00+00:00,102.445,99.8,-1.0,0.019295,no_slot,3,167.815,13.925,102.445,2.645
TQQQ_TwoDayBreakout_D1_72,TQQQ,TwoDayBreakout_D1,2025-09-22 04:00:00+00:00,2025-09-26 04:00:00+00:00,102.445,95.55,-0.1755,0.00935,no_slot,3,167.815,13.925,102.445,6.895
TSLA_PrevDayBreakout_D1_73,TSLA,PrevDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-25 04:00:00+00:00,440.05,421.79,-1.0,0.43053,no_slot,3,167.815,13.925,440.05,18.26
SOXL_TwoDayBreakout_D1_73,SOXL,TwoDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-25 04:00:00+00:00,34.66,32.12,-1.0,0.203235,no_slot,3,167.815,13.925,34.66,2.54
SOXL_PrevDayBreakout_D1_73,SOXL,PrevDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-25 04:00:00+00:00,34.66,32.12,-1.0,0.157465,no_slot,3,167.815,13.925,34.66,2.54
TSLA_TwoDayBreakout_D1_73,TSLA,TwoDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-29 04:00:00+00:00,440.05,416.67,0.1426,0.143522,no_slot,3,167.815,13.925,440.05,23.38
TQQQ_PrevDayBreakout_D1_73,TQQQ,PrevDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-24 04:00:00+00:00,104.725,101.19,-1.0,0.13044,no_slot,3,167.815,13.925,104.725,3.535
TQQQ_TwoDayBreakout_D1_73,TQQQ,TwoDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-25 04:00:00+00:00,104.725,99.8,-1.0,0.043775,no_slot,3,167.815,13.925,104.725,4.925
UVXY_TwoDayBreakout_D1_73,UVXY,TwoDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-29 04:00:00+00:00,10.775,10.255,-1.0,-0.7721,no_slot,3,167.815,13.925,10.775,0.52
UVXY_PrevDayBreakout_D1_73,UVXY,PrevDayBreakout_D1,2025-09-23 04:00:00+00:00,2025-09-26 04:00:00+00:00,10.775,10.385,-1.0,-0.91447,no_slot,3,167.815,13.925,10.775,0.39
UVXY_TwoDayBreakout_D1_74,UVXY,TwoDayBreakout_D1,2025-09-24 04:00:00+00:00,2025-09-26 04:00:00+00:00,10.87,10.385,-1.0,-0.7721,no_slot,3,496.885,14.775,10.87,0.485
UVXY_PrevDayBreakout_D1_74,UVXY,PrevDayBreakout_D1,2025-09-24 04:00:00+00:00,2025-09-26 04:00:00+00:00,10.87,10.52,-1.0,-0.91447,no_slot,3,496.885,14.775,10.87,0.35
TSLA_PrevDayBreakout_D1_77,TSLA,PrevDayBreakout_D1,2025-09-29 04:00:00+00:00,2025-10-03 04:00:00+00:00,444.355,419.13,-1.0,0.196125,risk_cap,0,0.0,0.0,444.355,25.225
TSLA_PrevDayBreakout_D1_78,TSLA,PrevDayBreakout_D1,2025-09-30 04:00:00+00:00,2025-10-03 04:00:00+00:00,442.225,421.14,-1.0,0.196125,risk_cap,1,102.775,5.255,442.225,21.085
TSLA_TwoDayBreakout_D1_78,TSLA,TwoDayBreakout_D1,2025-09-30 04:00:00+00:00,2025-10-03 04:00:00+00:00,442.225,419.13,-1.0,0.163015,risk_cap,1,102.775,5.255,442.225,23.095
TSLA_PrevDayBreakout_D1_80,TSLA,PrevDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-03 04:00:00+00:00,470.41,433.33,-1.0,0.196125,no_slot,3,307.495,13.665,470.41,37.08
SOXL_TwoDayBreakout_D1_80,SOXL,TwoDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-08 04:00:00+00:00,38.985,33.58,0.7077,0.166505,no_slot,3,307.495,13.665,38.985,5.405
TSLA_TwoDayBreakout_D1_80,TSLA,TwoDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-03 04:00:00+00:00,470.41,433.33,-1.0,0.163015,no_slot,3,307.495,13.665,470.41,37.08
SOXL_PrevDayBreakout_D1_80,SOXL,PrevDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-08 04:00:00+00:00,38.985,33.58,0.7077,0.14325,no_slot,3,307.495,13.665,38.985,5.405
TQQQ_PrevDayBreakout_D1_80,TQQQ,PrevDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-08 04:00:00+00:00,106.81,101.22,0.373,0.0559,no_slot,3,307.495,13.665,106.81,5.59
TQQQ_TwoDayBreakout_D1_80,TQQQ,TwoDayBreakout_D1,2025-10-02 04:00:00+00:00,2025-10-08 04:00:00+00:00,106.81,101.22,0.373,-0.03967,no_slot,3,307.495,13.665,106.81,5.59
SOXL_TwoDayBreakout_D1_81,SOXL,TwoDayBreakout_D1,2025-10-03 04:00:00+00:00,2025-10-09 04:00:00+00:00,39.5,33.58,0.4595,0.166505,no_slot,3,648.265,16.355,39.5,5.92
SOXL_PrevDayBreakout_D1_81,SOXL,PrevDayBreakout_D1,2025-10-03 04:00:00+00:00,2025-10-09 04:00:00+00:00,39.5,34.0,0.4945,0.14325,no_slot,3,648.265,16.355,39.5,5.5
TQQQ_PrevDayBreakout_D1_81,TQQQ,PrevDayBreakout_D1,2025-10-03 04:00:00+00:00,2025-10-09 04:00:00+00:00,106.45,101.31,0.392,0.0559,no_slot,3,648.265,16.355,106.45,5.14
TQQQ_TwoDayBreakout_D1_81,TQQQ,TwoDayBreakout_D1,2025-10-03 04:00:00+00:00,2025-10-09 04:00:00+00:00,106.45,101.22,0.3853,-0.03967,no_slot,3,648.265,16.355,106.45,5.23
TSLA_MeanReversion_D1_82,TSLA,MeanReversion_D1,2025-10-06 04:00:00+00:00,2025-10-10 04:00:00+00:00,440.86,416.81,-1.0,0.6875,risk_cap,0,0.0,0.0,440.86,24.05
TSLA_PrevDayBreakout_D1_83,TSLA,PrevDayBreakout_D1,2025-10-07 04:00:00+00:00,2025-10-10 04:00:00+00:00,447.82,416.81,-1.0,0.02536,no_slot,3,193.15,14.065,447.82,31.01
TQQQ_TwoDayBreakout_D1_83,TQQQ,TwoDayBreakout_D1,2025-10-07 04:00:00+00:00,2025-10-10 04:00:00+00:00,107.69,103.805,-1.0,-0.01799,no_slot,3,193.15,14.065,107.69,3.885
TSLA_MeanReversion_D1_84,TSLA,MeanReversion_D1,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,437.075,432.475,-1.0,0.6875,no_slot,3,193.15,14.065,437.075,4.6
TQQQ_MeanReversion_D1_84,TQQQ,MeanReversion_D1,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,105.73,104.565,2.0,0.505818,no_slot,3,193.15,14.065,105.73,1.165
SOXL_MeanReversion_D1_84,SOXL,MeanReversion_D1,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,38.865,38.72,-1.0,0.10698,no_slot,3,193.15,14.065,38.865,0.145
UVXY_TwoDayBreakout_D1_84,UVXY,TwoDayBreakout_D1,2025-10-08 04:00:00+00:00,2025-10-09 04:00:00+00:00,10.68,10.385,-1.0,-0.848067,no_slot,3,193.15,14.065,10.68,0.295
UVXY_PrevDayBreakout_D1_84,UVXY,PrevDayBreakout_D1,2025-10-08 04:00:00+00:00,2025-10-09 04:00:00+00:00,10.68,10.385,-1.0,-0.928725,no_slot,3,193.15,14.065,10.68,0.295
TQQQ_PrevDayBreakout_D1_85,TQQQ,PrevDayBreakout_D1,2025-10-09 04:00:00+00:00,2025-10-10 04:00:00+00:00,108.88,104.565,-1.0,0.23029,no_slot,3,193.15,14.065,108.88,4.315
TQQQ_TwoDayBreakout_D1_85,TQQQ,TwoDayBreakout_D1,2025-10-09 04:00:00+00:00,2025-10-10 04:00:00+00:00,108.88,104.565,-1.0,-0.001285,no_slot,3,193.15,14.065,108.88,4.315
SOXL_MeanReversion_D1_87,SOXL,MeanReversion_D1,2025-10-13 04:00:00+00:00,2025-10-17 04:00:00+00:00,38.22,34.17,0.484,0.006345,risk_cap,2,525.245,16.91,38.22,4.05
UVXY_PrevDayBreakout_D1_87,UVXY,PrevDayBreakout_D1,2025-10-13 04:00:00+00:00,2025-10-16 04:00:00+00:00,11.49,10.365,2.0,-0.934208,no_slot,3,536.735,18.035,11.49,1.125
SOXL_MeanReversion_D1_89,SOXL,MeanReversion_D1,2025-10-15 04:00:00+00:00,2025-10-21 04:00:00+00:00,39.37,35.96,0.61,0.006345,no_slot,3,536.735,18.035,39.37,3.41
UVXY_PrevDayBreakout_D1_89,UVXY,PrevDayBreakout_D1,2025-10-15 04:00:00+00:00,2025-10-15 04:00:00+00:00,11.35,10.96,2.0,-0.934208,no_slot,3,536.735,18.035,11.35,0.39
SOXL_PrevDayBreakout_D1_90,SOXL,PrevDayBreakout_D1,2025-10-16 04:00:00+00:00,2025-10-22 04:00:00+00:00,41.42,35.96,-0.5559,0.30336,risk_cap,2,525.245,16.91,41.42,5.46
SOXL_TwoDayBreakout_D1_90,SOXL,TwoDayBreakout_D1,2025-10-16 04:00:00+00:00,2025-10-22 04:00:00+00:00,41.42,35.96,-0.5559,0.12386,risk_cap,2,525.245,16.91,41.42,5.46
TSLA_PrevDayBreakout_D1_90,TSLA,PrevDayBreakout_D1,2025-10-16 04:00:00+00:00,2025-10-22 04:00:00+00:00,434.825,418.12,0.2451,0.02536,risk_cap,2,525.245,16.91,434.825,16.705
UVXY_PrevDayBreakout_D1_91,UVXY,PrevDayBreakout_D1,2025-10-17 04:00:00+00:00,2025-10-20 04:00:00+00:00,13.405,11.25,-1.0,-0.54298,no_slot,3,92.405,7.445,13.405,2.155
TSLA_PrevDayBreakout_D1_92,TSLA,PrevDayBreakout_D1,2025-10-20 04:00:00+00:00,2025-10-23 04:00:00+00:00,443.4,421.47,-1.0,0.02536,risk_cap,1,39.5,3.54,443.4,21.93
