signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
TSLA_MeanReversion_D1_57,TSLA,MeanReversion_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,347.6,340.28,362.24,2025-08-29 04:00:00+00:00,340.28,SL hit,loss,-1.0,1.0,347.6,7.32,0.636364
TQQQ_TwoDayBreakout_D1_57,TQQQ,TwoDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,91.425,88.86,96.555,2025-08-29 04:00:00+00:00,88.86,SL hit,loss,-1.0,1.0,91.425,2.565,-0.058606
TQQQ_PrevDayBreakout_D1_57,TQQQ,PrevDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,91.425,89.54,95.195,2025-08-29 04:00:00+00:00,89.54,SL hit,loss,-1.0,1.0,91.425,1.885,-0.224745
UVXY_PrevDayBreakout_D1_58,UVXY,PrevDayBreakout_D1,2025-08-29T00:00:00-04:00,2025-09-02 04:00:00+00:00,13.06,11.63,15.92,2025-09-04 04:00:00+00:00,11.63,SL hit,loss,-1.0,1.0,13.06,1.43,-0.85745
TSLA_MeanReversion_D1_59,TSLA,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,335.03,325.95,353.19,2025-09-05 04:00:00+00:00,353.19,TP hit,win,2.0,1.0,335.03,9.08,0.5
TQQQ_MeanReversion_D1_59,TQQQ,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,88.735,84.26,97.685,2025-09-09 04:00:00+00:00,93.89,time stop win,win,1.152,1.0,88.735,4.475,0.477067
TQQQ_PrevDayBreakout_D1_60,TQQQ,PrevDayBreakout_D1,2025-09-03T00:00:00-04:00,2025-09-04 04:00:00+00:00,89.41,84.26,99.71,2025-09-10 04:00:00+00:00,94.015,time stop win,win,0.8942,1.0,89.41,5.15,-0.2418
TQQQ_TwoDayBreakout_D1_61,TQQQ,TwoDayBreakout_D1,2025-09-04T00:00:00-04:00,2025-09-05 04:00:00+00:00,93.955,84.26,113.345,2025-09-11 04:00:00+00:00,95.54,time stop win,win,0.1635,1.0,93.955,9.695,-0.15329
SOXL_PrevDayBreakout_D1_63,SOXL,PrevDayBreakout_D1,2025-09-08T00:00:00-04:00,2025-09-09 04:00:00+00:00,27.165,25.6,30.295,2025-09-15 04:00:00+00:00,30.03,time stop win,win,1.8307,1.0,27.165,1.565,-0.24236
SOXL_PrevDayBreakout_D1_65,SOXL,PrevDayBreakout_D1,2025-09-10T00:00:00-04:00,2025-09-11 04:00:00+00:00,29.055,26.58,34.005,2025-09-17 04:00:00+00:00,30.45,time stop win,win,0.5636,1.0,29.055,2.475,-0.24236
SOXL_TwoDayBreakout_D1_65,SOXL,TwoDayBreakout_D1,2025-09-10T00:00:00-04:00,2025-09-11 04:00:00+00:00,29.055,26.58,34.005,2025-09-17 04:00:00+00:00,30.45,time stop win,win,0.5636,1.0,29.055,2.475,-0.343046
TQQQ_TwoDayBreakout_D1_67,TQQQ,TwoDayBreakout_D1,2025-09-12T00:00:00-04:00,2025-09-15 04:00:00+00:00,97.585,92.95,106.855,2025-09-19 04:00:00+00:00,102.985,time stop win,win,1.165,1.0,97.585,4.635,-0.07114
SOXL_PrevDayBreakout_D1_69,SOXL,PrevDayBreakout_D1,2025-09-16T00:00:00-04:00,2025-09-17 04:00:00+00:00,30.24,28.93,32.86,2025-09-18 04:00:00+00:00,32.86,TP hit,win,2.0,1.0,30.24,1.31,-0.122235
SOXL_TwoDayBreakout_D1_69,SOXL,TwoDayBreakout_D1,2025-09-16T00:00:00-04:00,2025-09-17 04:00:00+00:00,30.24,28.79,33.14,2025-09-18 04:00:00+00:00,33.14,TP hit,win,2.0,1.0,30.24,1.45,-0.12605
TQQQ_MeanReversion_D1_70,TQQQ,MeanReversion_D1,2025-09-17T00:00:00-04:00,2025-09-18 04:00:00+00:00,100.745,95.55,111.135,2025-09-24 04:00:00+00:00,101.36,time stop win,win,0.1184,1.0,100.745,5.195,0.54456
SOXL_TwoDayBreakout_D1_71,SOXL,TwoDayBreakout_D1,2025-09-18T00:00:00-04:00,2025-09-19 04:00:00+00:00,33.535,29.17,42.265,2025-09-25 04:00:00+00:00,33.82,time stop win,win,0.0653,1.0,33.535,4.365,0.203235
SOXL_PrevDayBreakout_D1_71,SOXL,PrevDayBreakout_D1,2025-09-18T00:00:00-04:00,2025-09-19 04:00:00+00:00,33.535,29.17,42.265,2025-09-25 04:00:00+00:00,33.82,time stop win,win,0.0653,1.0,33.535,4.365,0.157465
TSLA_MeanReversion_D1_74,TSLA,MeanReversion_D1,2025-09-23T00:00:00-04:00,2025-09-24 04:00:00+00:00,429.815,423.77,441.905,2025-09-24 04:00:00+00:00,441.905,TP hit,win,2.0,1.0,429.815,6.045,0.615385
TSLA_PrevDayBreakout_D1_75,TSLA,PrevDayBreakout_D1,2025-09-24T00:00:00-04:00,2025-09-25 04:00:00+00:00,435.24,423.77,458.18,2025-09-25 04:00:00+00:00,423.77,SL hit,loss,-1.0,1.0,435.24,11.47,0.371195
TSLA_MeanReversion_D1_76,TSLA,MeanReversion_D1,2025-09-25T00:00:00-04:00,2025-09-26 04:00:00+00:00,428.285,419.13,446.595,2025-09-29 04:00:00+00:00,446.595,TP hit,win,2.0,1.0,428.285,9.155,0.714286
TQQQ_PrevDayBreakout_D1_77,TQQQ,PrevDayBreakout_D1,2025-09-26T00:00:00-04:00,2025-09-29 04:00:00+00:00,102.775,97.52,113.285,2025-10-03 04:00:00+00:00,104.7,time stop win,win,0.3663,1.0,102.775,5.255,0.0559
TQQQ_PrevDayBreakout_D1_78,TQQQ,PrevDayBreakout_D1,2025-09-29T00:00:00-04:00,2025-09-30 04:00:00+00:00,102.36,98.79,109.5,2025-10-06 04:00:00+00:00,107.005,time stop win,win,1.3011,1.0,102.36,3.57,0.0559
TQQQ_TwoDayBreakout_D1_78,TQQQ,TwoDayBreakout_D1,2025-09-29T00:00:00-04:00,2025-09-30 04:00:00+00:00,102.36,97.52,112.04,2025-10-06 04:00:00+00:00,107.005,time stop win,win,0.9597,1.0,102.36,4.84,-0.03967
TSLA_MeanReversion_D1_81,TSLA,MeanReversion_D1,2025-10-02T00:00:00-04:00,2025-10-03 04:00:00+00:00,443.545,435.6,459.435,2025-10-03 04:00:00+00:00,435.6,SL hit,loss,-1.0,1.0,443.545,7.945,0.8
TQQQ_PrevDayBreakout_D1_83,TQQQ,PrevDayBreakout_D1,2025-10-06T00:00:00-04:00,2025-10-07 04:00:00+00:00,107.69,103.805,115.46,2025-10-10 04:00:00+00:00,103.805,SL hit,loss,-1.0,1.0,107.69,3.885,0.23927
SOXL_TwoDayBreakout_D1_83,SOXL,TwoDayBreakout_D1,2025-10-06T00:00:00-04:00,2025-10-07 04:00:00+00:00,42.73,37.64,52.91,2025-10-10 04:00:00+00:00,37.64,SL hit,loss,-1.0,1.0,42.73,5.09,0.166505
SOXL_PrevDayBreakout_D1_83,SOXL,PrevDayBreakout_D1,2025-10-06T00:00:00-04:00,2025-10-07 04:00:00+00:00,42.73,37.64,52.91,2025-10-10 04:00:00+00:00,37.64,SL hit,loss,-1.0,1.0,42.73,5.09,0.14325
TQQQ_MeanReversion_D1_87,TQQQ,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,102.09,96.84,112.59,2025-10-17 04:00:00+00:00,103.92,time stop win,win,0.3486,1.0,102.09,5.25,0.630333
TSLA_MeanReversion_D1_87,TSLA,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,423.155,411.495,446.475,2025-10-17 04:00:00+00:00,439.31,time stop win,win,1.3855,1.0,423.155,11.66,0.5
UVXY_TwoDayBreakout_D1_87,UVXY,TwoDayBreakout_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,11.49,10.365,13.74,2025-10-16 04:00:00+00:00,13.74,TP hit,win,2.0,1.0,11.49,1.125,-0.869771
SOXL_PrevDayBreakout_D1_91,SOXL,PrevDayBreakout_D1,2025-10-16T00:00:00-04:00,2025-10-17 04:00:00+00:00,39.5,37.75,43.0,2025-10-20 04:00:00+00:00,43.0,TP hit,win,2.0,1.0,39.5,1.75,0.30336
SOXL_TwoDayBreakout_D1_91,SOXL,TwoDayBreakout_D1,2025-10-16T00:00:00-04:00,2025-10-17 04:00:00+00:00,39.5,35.96,46.58,2025-10-23 04:00:00+00:00,41.17,time stop win,win,0.4718,1.0,39.5,3.54,0.12386
UVXY_TwoDayBreakout_D1_91,UVXY,TwoDayBreakout_D1,2025-10-16T00:00:00-04:00,2025-10-17 04:00:00+00:00,13.405,11.25,17.715,2025-10-20 04:00:00+00:00,11.25,SL hit,loss,-1.0,1.0,13.405,2.155,-0.51105
SOXL_PrevDayBreakout_D1_93,SOXL,PrevDayBreakout_D1,2025-10-20T00:00:00-04:00,2025-10-21 04:00:00+00:00,41.82,38.34,48.78,2025-10-22 04:00:00+00:00,38.34,SL hit,loss,-1.0,1.0,41.82,3.48,0.45336
SOXL_TwoDayBreakout_D1_93,SOXL,TwoDayBreakout_D1,2025-10-20T00:00:00-04:00,2025-10-21 04:00:00+00:00,41.82,38.34,48.78,2025-10-22 04:00:00+00:00,38.34,SL hit,loss,-1.0,1.0,41.82,3.48,0.12386
UVXY_MeanReversion_D1_94,UVXY,MeanReversion_D1,2025-10-21T00:00:00-04:00,2025-10-22 04:00:00+00:00,10.71,10.43,11.27,2025-10-22 04:00:00+00:00,11.27,TP hit,win,2.0,1.0,10.71,0.28,-0.727273
TQQQ_MeanReversion_D1_95,TQQQ,MeanReversion_D1,2025-10-22T00:00:00-04:00,2025-10-23 04:00:00+00:00,104.265,101.75,109.295,2025-10-24 04:00:00+00:00,109.295,TP hit,win,2.0,1.0,104.265,2.515,0.608662
SOXL_MeanReversion_D1_95,SOXL,MeanReversion_D1,2025-10-22T00:00:00-04:00,2025-10-23 04:00:00+00:00,37.72,35.97,41.22,2025-10-23 04:00:00+00:00,41.22,TP hit,win,2.0,1.0,37.72,1.75,0.089523
SOXL_PrevDayBreakout_D1_96,SOXL,PrevDayBreakout_D1,2025-10-23T00:00:00-04:00,2025-10-24 04:00:00+00:00,43.425,35.97,58.335,2025-10-30 04:00:00+00:00,47.32,time stop win,win,0.5225,1.0,43.425,7.455,0.27242
SOXL_PrevDayBreakout_D1_97,SOXL,PrevDayBreakout_D1,2025-10-24T00:00:00-04:00,2025-10-27 04:00:00+00:00,45.535,37.71,61.185,2025-10-31 04:00:00+00:00,47.73,time stop win,win,0.2805,1.0,45.535,7.825,0.27242
SOXL_PrevDayBreakout_D1_98,SOXL,PrevDayBreakout_D1,2025-10-27T00:00:00-04:00,2025-10-28 04:00:00+00:00,46.435,42.96,53.385,2025-11-03 05:00:00+00:00,48.56,time stop win,win,0.6115,1.0,46.435,3.475,0.27242
SOXL_PrevDayBreakout_D1_100,SOXL,PrevDayBreakout_D1,2025-10-29T00:00:00-04:00,2025-10-30 04:00:00+00:00,48.495,45.94,53.605,2025-11-04 05:00:00+00:00,45.94,SL hit,loss,-1.0,1.0,48.495,2.555,0.27242
TQQQ_MeanReversion_D1_101,TQQQ,MeanReversion_D1,2025-10-30T00:00:00-04:00,2025-10-31 04:00:00+00:00,119.395,115.155,127.875,2025-11-04 05:00:00+00:00,115.155,SL hit,loss,-1.0,1.0,119.395,4.24,0.708043
UVXY_PrevDayBreakout_D1_102,UVXY,PrevDayBreakout_D1,2025-10-31T00:00:00-04:00,2025-11-03 05:00:00+00:00,10.44,10.07,11.18,2025-11-04 05:00:00+00:00,11.18,TP hit,win,2.0,1.0,10.44,0.37,-0.285817
TSLA_TwoDayBreakout_D1_103,TSLA,TwoDayBreakout_D1,2025-11-03T00:00:00-05:00,2025-11-04 05:00:00+00:00,454.49,439.75,483.97,2025-11-06 05:00:00+00:00,439.75,SL hit,loss,-1.0,1.0,454.49,14.74,0.027345
SOXL_MeanReversion_D1_104,SOXL,MeanReversion_D1,2025-11-04T00:00:00-05:00,2025-11-05 05:00:00+00:00,43.215,42.535,44.575,2025-11-05 05:00:00+00:00,44.575,TP hit,win,2.0,1.0,43.215,0.68,0.144253
UVXY_PrevDayBreakout_D1_104,UVXY,PrevDayBreakout_D1,2025-11-04T00:00:00-05:00,2025-11-05 05:00:00+00:00,11.105,10.38,12.555,2025-11-05 05:00:00+00:00,10.38,SL hit,loss,-1.0,1.0,11.105,0.725,-0.165511
TSLA_PrevDayBreakout_D1_105,TSLA,PrevDayBreakout_D1,2025-11-05T00:00:00-05:00,2025-11-06 05:00:00+00:00,461.9,443.815,498.07,2025-11-06 05:00:00+00:00,443.815,SL hit,loss,-1.0,1.0,461.9,18.085,-0.147435
UVXY_MeanReversion_D1_105,UVXY,MeanReversion_D1,2025-11-05T00:00:00-05:00,2025-11-06 05:00:00+00:00,10.545,10.26,11.115,2025-11-06 05:00:00+00:00,11.115,TP hit,win,2.0,1.0,10.545,0.285,-0.307692
TQQQ_MeanReversion_D1_107,TQQQ,MeanReversion_D1,2025-11-07T00:00:00-05:00,2025-11-10 05:00:00+00:00,110.41,99.97,131.29,2025-11-14 05:00:00+00:00,99.97,SL hit,loss,-1.0,1.0,110.41,10.44,0.594173
